Sample,Trigger,burst/period_cnt,burst/FIBER_AOM_TTL_tem,burst/TTL_tem,core/lock,burst/state,burst/bst_cnt,core/BST_NUM,burst/BST_NUM_reg,core/BST_PERIOD,burst/BST_PERIOD_reg
61,0,0000000000100010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
62,0,0000000000100011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
63,0,0000000000100011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
64,0,0000000000100011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
65,0,0000000000100100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
66,0,0000000000100100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
67,0,0000000000100101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
68,0,0000000000100101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
69,0,0000000000100101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
70,0,0000000000100110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
71,0,0000000000100110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
72,0,0000000000100110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
73,0,0000000000100111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
74,0,0000000000100111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
75,0,0000000000100111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
76,0,0000000000101000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
77,0,0000000000101000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
78,0,0000000000101001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
79,0,0000000000101001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
80,0,0000000000101001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
81,0,0000000000101010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
82,0,0000000000101010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
83,0,0000000000101010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
84,0,0000000000101011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
85,0,0000000000101011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
86,0,0000000000101011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
87,0,0000000000101100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
88,0,0000000000101100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
89,0,0000000000101101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
90,0,0000000000101101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
91,0,0000000000101101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
92,0,0000000000101110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
93,0,0000000000101110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
94,0,0000000000101110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
95,0,0000000000101111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
96,0,0000000000101111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
97,0,0000000000101111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
98,0,0000000000110000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
99,0,0000000000110000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
100,0,0000000000110000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
101,0,0000000000110001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
102,0,0000000000110001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
103,0,0000000000110010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
104,0,0000000000110010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
105,0,0000000000110010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
106,0,0000000000110011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
107,0,0000000000110011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
108,0,0000000000110011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
109,0,0000000000110100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
110,0,0000000000110100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
111,0,0000000000110100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
112,0,0000000000110101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
113,0,0000000000110101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
114,0,0000000000110110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
115,0,0000000000110110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
116,0,0000000000110110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
117,0,0000000000110111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
118,0,0000000000110111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
119,0,0000000000110111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
120,0,0000000000111000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
121,0,0000000000111000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
122,0,0000000000111000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
123,0,0000000000111001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
124,0,0000000000111001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
125,0,0000000000111010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
126,0,0000000000111010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
127,0,0000000000111010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
128,0,0000000000111011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
129,0,0000000000111011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
130,0,0000000000111011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
131,0,0000000000111100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
132,0,0000000000111100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
133,0,0000000000111100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
134,0,0000000000111101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
135,0,0000000000111101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
136,0,0000000000111110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
137,0,0000000000111110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
138,0,0000000000111110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
139,0,0000000000111111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
140,0,0000000000111111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
141,0,0000000000111111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
142,0,0000000001000000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
143,0,0000000001000000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
144,0,0000000001000000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
145,0,0000000001000001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
146,0,0000000001000001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
147,0,0000000001000010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
148,0,0000000001000010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
149,0,0000000001000010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
150,0,0000000001000011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
151,0,0000000001000011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
152,0,0000000001000011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
153,0,0000000001000100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
154,0,0000000001000100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
155,0,0000000001000100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
156,0,0000000001000101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
157,0,0000000001000101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
158,0,0000000001000110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
159,0,0000000001000110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
160,0,0000000001000110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
161,0,0000000001000111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
162,0,0000000001000111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
163,0,0000000001000111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
164,0,0000000001001000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
165,0,0000000001001000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
166,0,0000000001001000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
167,0,0000000001001001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
168,0,0000000001001001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
169,0,0000000001001010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
170,0,0000000001001010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
171,0,0000000001001010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
172,0,0000000001001011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
173,0,0000000001001011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
174,0,0000000001001011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
175,0,0000000001001100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
176,0,0000000001001100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
177,0,0000000001001100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
178,0,0000000001001101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
179,0,0000000001001101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
180,0,0000000001001110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
181,0,0000000001001110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
182,0,0000000001001110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
183,0,0000000001001111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
184,0,0000000001001111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
185,0,0000000001001111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
186,0,0000000001010000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
187,0,0000000001010000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
188,0,0000000001010000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
189,0,0000000001010001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
190,0,0000000001010001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
191,0,0000000001010010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
192,0,0000000001010010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
193,0,0000000001010010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
194,0,0000000001010011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
195,0,0000000001010011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
196,0,0000000001010011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
197,0,0000000001010100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
198,0,0000000001010100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
199,0,0000000001010100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
200,0,0000000001010101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
201,0,0000000001010101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
202,0,0000000001010111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
203,0,0000000001010110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
204,0,0000000001010110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
205,0,0000000001010111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
206,0,0000000001010111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
207,0,0000000001010111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
208,0,0000000001011000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
209,0,0000000001011000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
210,0,0000000001011000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
211,0,0000000001011001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
212,0,0000000001011001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
213,0,0000000001011001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
214,0,0000000001011010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
215,0,0000000001011010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
216,0,0000000001011011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
217,0,0000000001011011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
218,0,0000000001011011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
219,0,0000000001011100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
220,0,0000000001011100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
221,0,0000000001011100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
222,0,0000000001011101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
223,0,0000000001011101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
224,0,0000000001011101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
225,0,0000000001011110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
226,0,0000000001011110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
227,0,0000000001011111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
228,0,0000000001011111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
229,0,0000000001011111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
230,0,0000000001100000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
231,0,0000000001100000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
232,0,0000000001100000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
233,0,0000000001100001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
234,0,0000000001100001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
235,0,0000000001100001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
236,0,0000000001100010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
237,0,0000000001100010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
238,0,0000000001100011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
239,0,0000000001100011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
240,0,0000000001100011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
241,0,0000000001100100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
242,0,0000000001100100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
243,0,0000000001100100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
244,0,0000000001100101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
245,0,0000000001100101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
246,0,0000000001100101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
247,0,0000000001100110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
248,0,0000000001100110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
249,0,0000000001100111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
250,0,0000000001100111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
251,0,0000000001100111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
252,0,0000000001101000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
253,0,0000000001101000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
254,0,0000000001101000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
255,0,0000000001101001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
256,0,0000000001101001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
257,0,0000000001101001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
258,0,0000000001101010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
259,0,0000000001101010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
260,0,0000000001101011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
261,0,0000000001101011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
262,0,0000000001101011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
263,0,0000000001101100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
264,0,0000000001101100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
265,0,0000000001101100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
266,0,0000000001101101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
267,0,0000000001101101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
268,0,0000000001101101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
269,0,0000000001101110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
270,0,0000000001101110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
271,0,0000000001101111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
272,0,0000000001101111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
273,0,0000000001101111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
274,0,0000000001110000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
275,0,0000000001110000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
276,0,0000000001110000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
277,0,0000000001110001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
278,0,0000000001110001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
279,0,0000000001110001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
280,0,0000000001110010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
281,0,0000000001110010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
282,0,0000000001110011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
283,0,0000000001110011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
284,0,0000000001110011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
285,0,0000000001110100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
286,0,0000000001110100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
287,0,0000000001110100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
288,0,0000000001110101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
289,0,0000000001110101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
290,0,0000000001110101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
291,0,0000000001110110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
292,0,0000000001110110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
293,0,0000000001110111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
294,0,0000000001110111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
295,0,0000000001110111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
296,0,0000000001111000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
297,0,0000000001111000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
298,0,0000000001111000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
299,0,0000000001111001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
300,0,0000000001111001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
301,0,0000000001111001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
302,0,0000000001111010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
303,0,0000000001111010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
304,0,0000000001111011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
305,0,0000000001111011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
306,0,0000000001111011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
307,0,0000000001111100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
308,0,0000000001111100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
309,0,0000000001111100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
310,0,0000000001111101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
311,0,0000000001111101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
312,0,0000000001111101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
313,0,0000000001111110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
314,0,0000000001111110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
315,0,0000000001111110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
316,0,0000000001111111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
317,0,0000000001111111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
318,0,0000000010000000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
319,0,0000000010000000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
320,0,0000000010000000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
321,0,0000000010000001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
322,0,0000000010000001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
323,0,0000000010000001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
324,0,0000000010000010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
325,0,0000000010000010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
326,0,0000000010000010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
327,0,0000000010000011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
328,0,0000000010000011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
329,0,0000000010000100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
330,0,0000000010000100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
331,0,0000000010000100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
332,0,0000000010000101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
333,0,0000000010000101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
334,0,0000000010000101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
335,0,0000000010000110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
336,0,0000000010000110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
337,0,0000000010000110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
338,0,0000000010000111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
339,0,0000000010000111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
340,0,0000000010001000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
341,0,0000000010001000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
342,0,0000000010001000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
343,0,0000000010001001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
344,0,0000000010001001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
345,0,0000000010001001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
346,0,0000000010001010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
347,0,0000000010001010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
348,0,0000000010001010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
349,0,0000000010001011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
350,0,0000000010001011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
351,0,0000000010001100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
352,0,0000000010001100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
353,0,0000000010001100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
354,0,0000000010001101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
355,0,0000000010001101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
356,0,0000000010001101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
357,0,0000000010001110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
358,0,0000000010001110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
359,0,0000000010001110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
360,0,0000000010001111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
361,0,0000000010001111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
362,0,0000000010010000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
363,0,0000000010010000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
364,0,0000000010010000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
365,0,0000000010010001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
366,0,0000000010010001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
367,0,0000000010010001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
368,0,0000000010010010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
369,0,0000000010010010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
370,0,0000000010010010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
371,0,0000000010010011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
372,0,0000000010010011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
373,0,0000000010010100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
374,0,0000000010010100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
375,0,0000000010010100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
376,0,0000000010010101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
377,0,0000000010010101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
378,0,0000000010010101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
379,0,0000000010010110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
380,0,0000000010010110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
381,0,0000000010010110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
382,0,0000000010010111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
383,0,0000000010010111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
384,0,0000000010011000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
385,0,0000000010011000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
386,0,0000000010011000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
387,0,0000000010011001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
388,0,0000000010011001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
389,0,0000000010011001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
390,0,0000000010011010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
